SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NC2CCCC2)O1,1-3,D07,1.029,1.018
O=C([C@H]1O[C@@H]1C(N[C@H](C(NCCC1=CC=C(O)C=C1)=O)CC(C)C)=O)OCC,1-3,D08,1.048,1.047
O=C(NC1=CC(S(=O)(NC2=CC=CC(Cl)=C2)=O)=CC=C1O)CC1=NN(C)C(=O)C2=C1C=CC=C2,1-3,D09,1.096,1.068
O=C1C=C(CSC2=NC3=CC=CC=C3O2)NC(=S)N1,1-3,D10,1.127,1.12
CC(C)(C)C(N1N=CC[C@H]1C1=CC=CC=C1)=O,1-3,D11,1.088,1.091
NC1=CC=C(SCC(=O)NC2=CC=C3N=C(NC(=O)C4=CC=C(C(F)(F)F)C=C4)SC3=C2)C=C1,1-3,E02,1.128,1.102
O[C@H](/C=C/CCCCCCCCCCCCC)[C@H](CO)NC(C)=O,1-3,E03,1.157,1.147
O[C@H]1C[C@H](N2C(=O)N=C(N)C=C2)O[C@@H]1COP(OP(OP(O)(O[Na])=O)(O[Na])=O)(O[Na])=O,1-3,E04,1.059,1.059
OCCCCOC1=NSN=C1C1=CC=C(Cl)C(Cl)=C1,1-3,E05,0.051,0.045
O=C1C2=C(N=C(S(C)(=O)=O)N2C)N(CC#CC2=CC(O)=CC=C2)C(=O)N1C,1-3,E06,1.073,1.063
O=C(NC1=CC=C(C(F)(F)F)C(C)=C1)/C(C#N)=C(/C1CC1)O,1-3,E07,0.184,0.223
C[C@@]1([C@@]2([H])[C@H](OC)[C@H](OC(NC(CCl)=O)=O)CC[C@]23CO3)[C@@H](CC=C(C)C)O1,1-3,E08,0.904,0.921
ClC1=CC=CC=C1C1=CC(COC2=CC=C(S(CC(O)=O)(=O)=O)C=C2)=CC=C1,1-3,E09,1.121,1.096
CC(C)C[C@H](NC(C1=CC=C2C(=C1)N=C(CC1=CC=CS1)N2C(CC)CC)=O)CC(O)=O,1-3,E10,1.094,1.094
O=C(N1[C@H](C(O[C@@H](C2=CC(OCCN3CCOCC3)=CC=C2)CCC2=CC(OC)=C(OC)C=C2)=O)CCCC1)[C@@H](C1CCCCC1)C1=CC(OC)=C(OC)C(OC)=C1,1-3,E11,1.132,1.13
O=C(C1=CC=C(C2=CC=CC(N3C=NC4=C(C=CC=C4)C3=O)=C2C)C2=C1NC1=C2C=CC(C(C)(O)C)=C1)N,1-3,F02,1.029,1.013
O=C(O)CC1CCC2(CC1)CCN(C1=CC(OC(F)(F)F)=CC=C1Cl)CC2,1-3,F03,0.09,0.188
O=C(N[C@@H](CO)C(N[C@@H](CC1=CC=CC=C1)C([C@@]1(C)CO1)=O)=O)C1=CC=CC(=O)N1,1-3,F04,1.072,1.062
O=C1C2=CC=CC=C2[C@]2(C3=CC=C(Cl)C(C)=C3)N1CCN2C(C1=CC(F)=C(F)C=C1)=O,1-3,F05,1.094,1.073
CN/C(NC#N)=N\CCSCC1=CSC(NC(N)=N)=N1,1-3,F06,1.057,1.047
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1-3,F07,1.093,1.065
CC1(C)CCN(CCOC2=CC3=C(NC=C3)C=C2)C2=C1C=C(C1=CC=CN=C1)C=C2,1-3,F08,1.134,1.111
CCCOC1=CC(OCCCCN(C)C)=CC(OC2=C(NS(=O)(=O)C3=CC=C(OC)C(OC)=C3)C=C3C(=C2)N(C)C(=O)N3C)=C1,1-3,F09,1.06,1.053
O=C(C1=CC=CN=C1CN=[N+]=[N-])N1C=CN=C1,1-3,F10,1.073,1.067
CC(C)S(=O)(NC1=CC=C(F)C(C(C2=CNC3=NC=C(C4=CC=CN=C4)C=C23)=O)=C1F)=O,1-3,F11,1.121,1.114
ClC1=CC=C(NC(COCC(NC2=CC=CC(C3=COC=C3)=C2)=O)=O)C(C(O)=O)=C1,1-3,G02,1.097,1.089
N=C(NC(C)(C)CC)NC#N,1-3,G03,1.054,1.059
O=C1O[C@](C2CCCC2)(CCC2=CC(CC)=NC(CC)=C2)CC(O)=C1CC1=NN2C(C)=CC(C)=NC2=N1,1-3,G04,1.102,1.095
OC1=CC=C2C3=C(NC4=C3C(NCCCN(C)C)=NC=C4C)C=CC2=C1,1-3,G05,1.036,1.024
O=C1NC2=CC(Cl)=CC=C2[C@]12C1(CCC(C)(C)CC1)N[C@@H](C(N[C@@H]1CC[C@@H](C(N)=O)OC1)=O)[C@@H]2C1=CC=NC(Cl)=C1F.[H]O[H],1-3,G06,0.044,0.044
O=P(O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C(=O)NC(=O)C=C2)O1)O,1-3,G07,1.034,1.04
N1([C@]([C@](O)(C)[H])(CCCCCC)[H])C2=C(N=C1)C(N)=NC=N2,1-3,G08,1.057,1.054
O=C1NC(=O)/C(=C\C2=CC=C(OCCC)C=C2)S1,1-3,G09,0.763,0.86
O=C1/C(=C/C2=CC=CN2C2=CC=C([N+]([O-])=O)C=C2)NC(=S)N1,1-3,G10,1.01,1.034
CC1=NOC(C)=C1[C@@H](C1=CC2=CC(CC(N[C@H](C3=CC=C(C)C=C3C)C3=CC=CC=C3)=O)=CC=C2O1)O,1-3,G11,1.157,1.156
CC/C=C/C=C\CCCCCCCCOC(C)=O,1-3,H02,1.045,1.038
CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1,1-3,H03,1.06,1.054
NC(C1=C2N(N=C1C1=CC=C(OC3=CC=CC=C3)C=C1)[C@@H](C1CCN(C(C=C)=O)CC1)CCN2)=O,1-3,H04,1.066,1.058
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]13CCN(CC1CC1)[C@]([H])(C4)[C@]3(O)CC1=C2NC2=C1C=CC=C2,1-3,H05,1.061,1.039
ClC1=CC=C([C@@H]2N(C(C3=CC=C(Br)C=C3)=O)CCN(C(C3=C(C)N(C4=CC=CC(C#N)=C4)N=C3)=O)C2)C=C1,1-3,H06,1.09,1.067
O=C1C=C(NC2=CC=C(Cl)C=C2)C(=O)C2=C1N(C)C1=C2C=C(O)C=C1,1-3,H07,0.877,0.882
COC1=CC2=C(C(NC3=CC(Cl)=C(F)C=C3)=NC=N2)C=C1OCCN1CC2(CC2)C2(OCCO2)C1,1-3,H08,1.097,1.074
C[C@@H](O)[C@@H](C(N)=O)NC([C@@]1(CC2=CC=CC=C2)N(C([C@H]2N(C([C@H]([C@H](O)C)N)=O)CCC2)=O)CCC1)=O,1-3,H09,1.054,1.048
O=C(N(C1CCN(CCOC)CC1)CC1=CC=C(C2=CC=C(C(F)(F)F)C=C2)C=C1)CN1C(SCC2=CC=CC(F)=C2F)=CC(=O)C2=C1C=CC=C2,1-3,H10,0.179,0.344
O=C1N(C2=CC=C(O)C=C2)C(C2=CC=CC=C2)=C/C1=C/C1=CC=C(Cl)C=C1,1-3,H11,0.342,0.298
O=C1C(C2=C(O)C(CC=C(C)C)=C(O)C=C2)=COC2=CC(O)=CC(O)=C12,13-1,A02,0.044,0.044
COC[C@@H]1[C@@H](COC)CC2=CC(OC)=C3OCOC3=C2[C@H]1C1=CC=C(OC)C(OC)=C1,13-1,A03,1.108,1.096
CCCCCCC/C=C/C(CCC1=CC=C(O)C(OC)=C1)=O,13-1,A04,0.25,0.275
OC[C@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O1,13-1,A05,1.034,0.999
O[C@@]12[C@]3(C)[C@]([H])([C@@]4([H])[C@@]([H])([C@]5(C)C(=CC4)C[C@@H](O[C@@]4([H])[C@H](O[C@@]6([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O6)[C@@H](O)[C@H](O[C@@]6([H])[C@H](O)[C@H](O)[C@@H](O[C@@]7([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O7)[C@H](C)O6)[C@@H](CO)O4)CC5)CC3)C[C@]1([H])O[C@]1(CC[C@@H](C)CO1)[C@H]2C,13-1,A06,1.111,1.085
C[C@]12[C@@]([H])([C@@]3(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@]3([H])CC1)CC=C1[C@@]2(C)CC[C@]2(C(O)=O)[C@@]1([H])CC(C)(C)CC2,13-1,A07,1.065,1.055
C/C=C/C(C1=C(C)C=CCC1(C)C)=O,13-1,A08,1.081,1.08
O=C1C[C@@H](C2=CC=C(O)C(CC=C(C)C)=C2)OC2=C(CC=C(C)C)C(O)=CC=C12,13-1,A09,0.054,0.053
O=C1C=C(C2=CC=C(OC)C(O)=C2)OC2=C(OC)C(OC)=C(OC)C(OC)=C12,13-1,A10,1.054,1.059
O=C/C=C/C1=CC=C(O)C(OC)=C1,13-1,A11,1.054,1.046
O[C@@]1([H])[C@]2(C3=CC(O)=C(O)C=C3)OC3=C(C4=C(C[C@@H](O)[C@@H](C5=CC(O)=C(O)C=C5)O4)C(O)=C3)[C@@]1([H])C1=C(O)C=C(O)C=C1O2,13-1,B02,1.063,1.06
[H][C@]12CC3=CC(O)=C(OC)C=C3C3=C1C(=CC(O)=C3OC)CCN2,13-1,B03,1.023,1.015
COC1=C(O)C2=C[N+]3=C(C4=CC(OC)=C(OC)C=C4CC3)C=C2C=C1,13-1,B04,1.049,1.036
O=C1C2=C(O)C=C(O[C@@H]3O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]3O)C=C2OC(C2=CC=CC=C2)=C1,13-1,B05,1.036,1.006
O=C1O[C@@]23C(=C1)C=C[C@@]([H])(N1[C@@]2([H])CCCC1)C3,13-1,B06,1.042,1.024
C[C@@]12[C@]3([H])[C@@]([H])(O[C@]4(CC[C@@H](C)CO4)[C@H]3C)C[C@@]1([H])[C@@]1([H])[C@@]([H])([C@]3(C)C(=CC1)C[C@@H](O[C@@]1([H])[C@H](O[C@@]4([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)[C@@H](O)[C@H](O[C@@]4([H])[C@H](O)[C@H](O)[C@@H](O[C@@]5([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](CO)O1)CC3)CC2,13-1,B07,1.016,1.003
O=C(NCCCNCCCCNCCCNC(CCC1=CC=C(O)C(O)=C1)=O)CCC1=CC=C(O)C(O)=C1,13-1,B08,1.01,1.021
O=CC1=CC=C2C1=COC=C2COC(C)=O,13-1,B09,1.031,1.041
O=C(O)CCC1=CC=C(O)C(O)=C1,13-1,B10,1.04,1.052
O[C@H]1[C@]2([H])OC(=O)C(C)=C2[C@@]23C14C1([C@@H](O)C(=O)O[C@@]1([H])O2)[C@H](C(C)(C)C)C[C@@]4([H])OC3=O,13-1,B11,1.04,1.046
O=C1[C@H](CC2=CC=C(OC)C=C2)COC2=C(C)C(O)=C(C)C(O)=C12,13-1,C02,1.116,1.121
O=C1C=C(OC)C[C@H](/C=C/C2=CC=C(OCO3)C3=C2)O1.[E],13-1,C03,1.077,1.074
O=C[C@H](O)[C@@H](O)[C@@H](CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)CO1,13-1,C04,1.019,1.011
O[C@@H]1[C@@H](O)[C@H](O)CO[C@@]1([H])O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H](CO)[C@H](O)[C@@H](O)C=O)OC1,13-1,C05,1.012,0.994
C=C(C)C(O[C@H]1CC2=C[C@@]([H])(C/C(C)=C/[C@]3([H])[C@]1([H])C(=C)C(=O)O3)OC2=O)=O,13-1,C06,1.012,1.017
OC[C@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC(/C=C/C2=CC(OC)=C(OC)C(OC)=C2)=O)[C@H](O)[C@@H](CO)O1,13-1,C07,0.984,0.979
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@H]3C(CCC=C(C)C)=C)[C@]1(C)[C@]([H])(C(C)(C)[C@@H](O[C@@]3([H])[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@@H](CO)O3)CC1)CC2,13-1,C08,1.139,1.164
C=C1[C@@H]2CC[C@]3([H])[C@@](C2)([C@H]1O)CC[C@]1([H])C(C(O)=O)(C(O)=O)C[C@@H](O[C@H]2[C@H](OC(CC(C)C)=O)[C@@H](OS(=O)(O[K])=O)[C@H](OS(=O)(O[K])=O)[C@@H](CO)O2)C[C@]13C,13-1,C09,0.996,1.003
CC12C3(C)C(C(O)CC1C1(C)C(C(C)(C)C(OC4C(OC5C(OC6C(O)C(O)C(O)CO6)C(O)C(O)C(CO)O5)C(O)C(O)C(CO)O4)CC1)CC2)C(C(CCC=C(C)C)(C)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)CC3,13-1,C10,1.026,1.024
O=C1C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(O)C=C2OC(C2=CC=CC=C2)=C1,13-1,C11,1.058,1.056
CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@]4([H])C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@]3([H])[C@H](O)C[C@]12C,13-1,D02,1.013,1.016
CC1=C(O)C(C)=NC=C1COP(O)(O)=O,13-1,D03,1.003,1.006
O=C1C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2OC(C2=CC=C(OC)C=C2)=C1,13-1,D04,1.075,1.058
CC(O[C@@]12[C@]([H])([C@@H](OC(CC3=CC=CC=C3)=O)[C@@H](C)C1)[C@@H](OC(C)=O)[C@]1(CC[C@@H]3C(C)(C)[C@@H]3/C=C(/C)C2=O)CO1)=O,13-1,D05,1.033,1.017
O=C1OC2=CC3=C(C=C2C=C1)CC(O)C(C)(C)O3,13-1,D06,0.997,0.979
OC1=CC(O)=CC(/C=C/C2=CC(OC)=C(O)C=C2)=C1,13-1,D07,0.96,0.974
CCCCCCCC/C=C\CCCCCCCC(OC)=O,13-1,D08,1.024,1.027
OC1=CC(O)=C2C(=O)C(CC=C(C)C)=C(C3=C(O)C=C(O)C=C3)OC2=C1[C@@H]1[C@@H](C(C2=C(O)C(CC=C(C)C)=C(O)C=C2)=O)[C@H](C2=C(O)C=C(O)C=C2)CC(C)=C1,13-1,D09,0.055,0.063
O=C(C1=CC=C(O)C=C1)CCC1=C(OC)C=C(O)C=C1,13-1,D10,1.022,1.032
C[C@]12[C@@]3(C)C(=CC[C@]1([H])[C@]1(C)[C@]([H])([C@@](C)(CO)[C@@H](O[C@@]4([H])[C@H](O[C@@]5([H])[C@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O4)CC1)CC2)[C@@]1([H])[C@](C)([C@H](O[C@@]2([H])[C@H](O)[C@@H](O[C@@]4([H])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)[C@@H](O)CO2)[C@H](O)C(C)(C)C1)CC3,13-1,D11,1.048,1.044
O=C(N[C@H](COC(C)=O)CC1=CC=CC=C1)[C@@H](NC(C1=CC=CC=C1)=O)CC1=CC=CC=C1,13-1,E02,1.083,1.077
O=C1C(OC)=C(C2=CC=C(OC)C(O)=C2)OC2=CC(OC)=CC(O)=C12,13-1,E03,1.138,1.141
C[C@]12[C@@](C)([C@]([C@H](C(O)=O)CCC(C(C)C)=C)([H])[C@H](O)C1)CC=C1C2=CC[C@]2([H])[C@]1(C)CC[C@H](OC(C)=O)C2(C)C,13-1,E04,1.052,1.036
C[C@]12[C@@](C)([C@]([C@H](C(O)=O)CCC(C(C)C)=C)([H])[C@H](O)C1)CC=C1C2=CC[C@@]2([H])C(C)(C)C(=O)CC[C@]12C,13-1,E05,1.058,1.058
NCC1=CC(O)=C(O)C=C1,13-1,E06,1.001,0.987
O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Zn+2],13-1,E07,0.969,0.968
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO,13-1,E08,1.057,1.075
O=C1C2=C3CC/C=C(\C)C4=CC=C5C6=C(C(C)=CO6)C(=O)C(=O)C5=C4CCCC(=C)C3=CC=C2C2=C(C(C)=CO2)C1=O,13-1,E09,0.215,0.218
COC(C1=CO[C@@H](O)[C@@]2([H])[C@]1([H])C[C@H](O)[C@@H]2C)=O,13-1,E10,1.018,1.015
CC(OC1=C2C(=CC(OC(C)=O)=C1)O[C@H](C1=CC=C(OC(C)=O)C=C1)CC2=O)=O,13-1,E11,1.058,1.053
O=C1C(CC=C(C)C)=CC(=O)C2=C1C=CC=C2,13-1,F02,0.433,0.446
O=C1C2=C(OC3=CC(O)=CC=C23)C2=C(OC)C(CC=C(C)C)=C(O)C=C2O1,13-1,F03,1.037,1.006
C[C@@]12[C@@](O)(C(CO)=O)CC[C@@]1([H])[C@]1([H])CC[C@]3([H])CC(=O)CC[C@]3(C)[C@@]1([H])[C@@H](O)C2,13-1,F04,1.021,1.024
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])[C@@H](O)[C@@]1([H])[C@]1([H])CC[C@]3([H])[C@](C)(C[C@@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O[C@]7([H])OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@]6([H])O[C@H](CO)[C@H](O)[C@H](O[C@@]7([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O7)[C@H]6O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@@H](C)CO4,13-1,F05,1.021,1.018
O=C1C(C2=CC=C(O)C=C2)=COC2=CC(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](COC(C)=O)O3)=C(OC)C=C12,13-1,F06,1.004,0.995
CC(C1=CC=C(O)C=C1)C(C1=CC=C(O)C=C1O)=O,13-1,F07,1.035,1.034
O[C@@H]1[C@H](O)[C@@H](O[C@@]2([H])[C@H](O)[C@@H](O[C@@]3([H])[C@H](O)[C@](CO)(O)CO3)[C@H](O)CO2)[C@H](C)O[C@@]1([H])O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1OC([C@@]12[C@@]([H])(CC(C)(C)CC1)C1=CC[C@]3([H])[C@]4(C)[C@]([H])(C(CO)(CO)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@@H](CO)O5)[C@@H](O)C4)CC[C@@]3(C)[C@]1(C)C[C@H]2O)=O,13-1,F08,0.999,1.003
OC1=C(O)C=CC(/C=C/C2=CC(O)=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C2)=C1,13-1,F09,1.026,1.018
CC([C@]12C/C=C(\C)CC/C=C(\C)CC[C@H](OC(C)=O)[C@](C)(O1)CC2)C,13-1,F10,1.103,1.118
O=C1C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)[C@@H](O)[C@H](O)[C@H]3O)C=C2OC(C2=CC=C(O)C=C2)=C1,13-1,F11,1.077,1.051
CC(OC[C@@H]1[C@@H](O[C@@]2([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@H](O)[C@@H](O)[C@H](OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC([C@@]34[C@@]([H])(CC(C)(C)CC3)C3=CC[C@]5([H])[C@]6(C)[C@]([H])(C(C)(C)[C@@H](O[C@@]7([H])[C@H](O[C@]8([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@@H](O)CO7)CC6)CC[C@@]5(C)[C@]3(C)CC4)=O)O2)O1)=O,13-1,G02,1.083,1.083
OC[C@H]1O[C@@H](OC2=C(C3=CC=C(O)C(O)=C3)[O+]=C3C=C(O)C=C(O)C3=C2)[C@H](O)[C@@H](O)[C@H]1O,13-1,G03,1.058,1.046
O=C1C2=C(O)C(O)=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2OC(C2=CC(O)=C(O)C=C2)=C1O,13-1,G04,1.046,1.03
O=C1C2=CC=CC(O)=C2C(=O)C2=C1C=C(C)C=C2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,13-1,G05,1.029,1.015
O=C1C2=C(C(O)=C(OC)C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C2)C(=O)C2=C(OC)C(O)=C(C)C=C12,13-1,G06,1.036,1.014
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC(O)=C(CC=C(C)C)C=C12,13-1,G07,1.057,0.9
O=C(C1=CC=C(O)C(CC=C(C)C)=C1)/C=C/C1=CC=C(O)C(O)=C1OC,13-1,G08,0.054,0.053
CCCCCCCCCCCCCCCCCC(NCC1=CC=CC=C1)=O,13-1,G09,1.031,1.003
CC(C)(O)CC(O[C@@H](C1=CC(=O)C2=C(C1=O)C(O)=CC=C2O)CC=C(C)C)=O,13-1,G10,1.091,1.074
C=C1[C@@H](O)C[C@]2([H])[C@@]1([H])[C@@]1([H])OC(=O)C(=C)[C@]1([H])[C@@H](OC(C(CO)=C)=O)CC2=C,13-1,G11,1.064,1.055
CCCCCCCCC/C=C/C(CCC1=CC=C(O)C(OC)=C1)=O,13-1,H02,1.109,1.103
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](C(O)=O)O[C@H]1O[C@@H]1CC[C@]2(C)[C@@]3([H])CC=C4[C@]5([H])CC(C)(C)[C@H](OC(/C(C)=C/C)=O)[C@@H](O)[C@]5(COC(C)=O)[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2([H])[C@@]1(C)CO,13-1,H03,1.133,1.134
O[C@@H]1[C@@H](C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C2C1,13-1,H04,1.019,0.992
OC1=CC(O)=CC(/C=C/C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(O)C=C2)=C1,13-1,H05,1.051,1.03
O=C1C(O)=C(C2=CC=C(OC)C=C2)OC2=C(CCC(C)(O)C)C(O)=CC(O)=C12,13-1,H06,1.085,1.072
OC1=CC2=C(C=C(O)C(C3=CC(O)=C(O)C(O)=C3)=[O+]2)C(O)=C1,13-1,H07,1.048,1.026
OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,13-1,H08,1.061,1.033
CC(C)=CCC1=C2C=COC2=C(O)C2=C1C=CC(=O)O2,13-1,H09,1.137,1.129
OC1=CC(CCC2=CC=C(O)C=C2)=CC(O)=C1,13-1,H10,1.025,1.014
COC1=C2O[C@]3([H])[C@@]([H])(COC4=CC(O)=CC=C34)C2=CC=C1OC,13-1,H11,1.068,1.06
O=C1C=CC=C2N1C[C@]1([H])[C@]3([H])CCCCN3C[C@@]2([H])C1,13-2,A02,1.014,1.025
O=C1[C@@]2(C)C[C@]([H])(CC2)C1(C)C,13-2,A03,1.008,1.007
OC1=C([C@H]2CC3=CC=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3OC2)C=CC(OC)=C1OC,13-2,A04,1.0,1.021
[H][C@]12SCC(C[N+]3=C4CCCCC4=CC=C3)=C(C(=O)O)N1C(=O)[C@H]2NC(=O)/C(=N\OC)C1=CSC(N)=N1,13-2,A05,0.044,0.044
O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2=CC=C(C=O)C=C2OC)O[C@@H]1CO,13-2,A06,1.022,1.01
C[C@@]12[C@@]([H])(CC=C3[C@@]1([H])CC[C@H](O[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(C)C)[C@@]1(C)[C@@](C)([C@]([C@H](C)CC[C@H](C(C)(O)C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)([H])CC1)C[C@H]2O,13-2,A07,1.012,1.008
C[C@]12[C@@]3([H])[C@](C)([C@@]4([H])C(=CC3)C(C)(C)[C@@H](O)CC4)[C@H](O)C[C@]1(C)[C@]([C@H](C)CC[C@H](C(C)(O)C)O[C@H]1[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H](CO)O1)([H])CC2,13-2,A08,1.046,1.052
C[C@]12[C@@]3([H])[C@@]4(CC(=C)[C@@](O[C@@]5([H])[C@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O[C@]6([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@@H](CO)O5)(C4)CC3)CC[C@]1([H])[C@](C)(C(O)=O)CCC2,13-2,A09,1.032,1.035
OC(/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(OC)=O)=O,13-2,A10,1.122,1.132
C=CCC1=CC(OC)=C(OC)C(OC)=C1,13-2,A11,1.069,1.093
C[C@]12[C@@]3([H])[C@@]4(CC[C@]1(C)[C@]([C@]1(C)O[C@H](C(C)(C)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC1)([H])[C@@H](O)C2)[C@@]1([C@]([H])(C(C)(C)[C@@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)CO2)CC1)[C@@H](O)C3)C4,13-2,B02,1.037,1.048
COC1=C(OC)C=C2C(=C1)C1=CC3=C(C(OC)=C(OC)C=C3)CN1CC2,13-2,B03,1.048,1.05
O=C1C(O[C@H]2[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,13-2,B04,1.012,1.01
OC([C@@]12[C@@]([H])([C@@H](C)[C@H](C)CC1)C1=CC[C@]3([H])[C@]4(C)[C@]([H])(C(C)(C)[C@H](O)CC4)CC[C@@]3(C)[C@]1(C)CC2)=O,13-2,B05,1.051,1.043
O=C1C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2O[C@H](C2=CC=C(OC)C=C2)C1,13-2,B06,1.018,1.025
C[C@]1([C@]2([H])O[C@@]([C@]3([H])O[C@]([C@@]4([H])O[C@@](O)(CO)[C@H](C)C[C@@H]4C)([H])C[C@@H]3C)(C)CC2)O[C@@]2(CC1)O[C@]([H])([C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)[C@H](C)[C@@H](O)C2,13-2,B07,0.122,0.134
OC1=C(OC)C2=C3C(=C1)CCN[C@@]3([H])CC1=CC(OC)=C(O)C=C21,13-2,B08,1.005,1.011
O=C1C=C(C2=CC=C(OC)C=C2)OC2=CC(OC)=C(OC)C(OC)=C12,13-2,B09,1.133,1.145
O=C1OCC=C1CC[C@@H]1C(=C)CC[C@]2([H])[C@](C)(CO)[C@H](O)CC[C@@]12C,13-2,B10,1.061,1.086
